unidade;setor_centro_custo;ano;mes;mp_setor_tasy
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2026,0;7,0;2,727891156462585
MOV;UTI - ADULTO;2023,0;4,0;5,869565217391305
MOV;UTI - ADULTO;2023,0;5,0;2,2
MOV;UTI - ADULTO;2023,0;6,0;3,2758620689655173
MOV;UTI - ADULTO;2023,0;7,0;3,7419354838709675
MOV;UTI - ADULTO;2023,0;8,0;4,40625
MOV;UTI - ADULTO;2023,0;9,0;4,8
MOV;UTI - ADULTO;2023,0;10,0;6,233333333333333
MOV;UTI - ADULTO;2023,0;11,0;5,774193548387097
MOV;UTI - ADULTO;2023,0;12,0;8,68421052631579
MOV;UTI - ADULTO;2024,0;1,0;11,25
MOV;UTI - ADULTO;2024,0;2,0;7,379310344827586
MOV;UTI - ADULTO;2024,0;3,0;7,0606060606060606
MOV;UTI - ADULTO;2024,0;4,0;7,785714285714286
MOV;UTI - ADULTO;2024,0;5,0;4,979591836734694
MOV;UTI - ADULTO;2024,0;6,0;7,333333333333333
MOV;UTI - ADULTO;2024,0;7,0;12,866666666666667
MOV;UTI - ADULTO;2024,0;8,0;20,545454545454547
MOV;UTI - ADULTO;2024,0;9,0;9,0
MOV;UTI - ADULTO;2024,0;10,0;10,238095238095237
MOV;UTI - ADULTO;2024,0;11,0;11,941176470588236
MOV;UTI - ADULTO;2024,0;12,0;15,0
MOV;UTI - ADULTO;2025,0;1,0;4,520833333333333
MOV;UTI - ADULTO;2025,0;2,0;3,688888888888889
MOV;UTI - ADULTO;2025,0;3,0;4,1568627450980395
MOV;UTI - ADULTO;2025,0;4,0;3,6774193548387095
MOV;UTI - ADULTO;2025,0;5,0;4,854166666666667
MOV;UTI - ADULTO;2025,0;6,0;6,514285714285714
MOV;UTI - ADULTO;2025,0;7,0;5,744186046511628
MOV;UTI - ADULTO;2025,0;8,0;4,9787234042553195
MOV;UTI - ADULTO;2025,0;9,0;5,72972972972973
MOV;UTI - ADULTO;2025,0;10,0;4,75
MOV;UTI - ADULTO;2025,0;11,0;4,534883720930233
MOV;UTI - ADULTO;2025,0;12,0;4,627906976744186
MOV;UTI - ADULTO;2026,0;1,0;4,588235294117647
MOV;UTI - ADULTO;2026,0;2,0;4,204545454545454
MOV;UTI - ADULTO;2026,0;3,0;6,944444444444445
MOV;UTI - ADULTO;2026,0;4,0;5,044444444444444
MOV;UTI - ADULTO;2026,0;5,0;4,26530612244898
MOV;UTI - ADULTO;2026,0;6,0;5,948717948717949
MOV;UTI - ADULTO;2026,0;7,0;4,739130434782608
MOV;UTI - NEONATAL;2023,0;4,0;0,7524752475247525
MOV;UTI - NEONATAL;2023,0;5,0;0,23958333333333334
MOV;UTI - NEONATAL;2023,0;7,0;1,0459770114942528
MOV;UTI - NEONATAL;2023,0;8,0;1,0465116279069768
MOV;UTI - NEONATAL;2023,0;10,0;0,6483516483516484
MOV;UTI - NEONATAL;2023,0;11,0;1,8933333333333333
MOV;UTI - NEONATAL;2023,0;12,0;3,4571428571428573
MOV;UTI - NEONATAL;2024,0;1,0;3,752688172043011
MOV;UTI - NEONATAL;2024,0;2,0;3,1092436974789917
MOV;UTI - NEONATAL;2024,0;3,0;3,542056074766355
MOV;UTI - NEONATAL;2024,0;4,0;3,2023809523809526
MOV;UTI - NEONATAL;2024,0;5,0;2,9195402298850577
MOV;UTI - NEONATAL;2024,0;6,0;4,304878048780488
MOV;UTI - NEONATAL;2024,0;8,0;11,088235294117647
MOV;UTI - NEONATAL;2024,0;9,0;11,621621621621621
MOV;UTI - NEONATAL;2024,0;10,0;11,024390243902438
MOV;UTI - NEONATAL;2024,0;11,0;14,75
MOV;UTI - NEONATAL;2024,0;12,0;11,69767441860465
MOV;UTI - NEONATAL;2025,0;1,0;8,737704918032787
MOV;UTI - NEONATAL;2025,0;2,0;8,482758620689655
MOV;UTI - NEONATAL;2025,0;3,0;12,232558139534884
MOV;UTI - NEONATAL;2025,0;4,0;12,512195121951219
MOV;UTI - NEONATAL;2025,0;5,0;10,782608695652174
MOV;UTI - NEONATAL;2025,0;6,0;9,851851851851851
MOV;UTI - NEONATAL;2025,0;7,0;17,225806451612904
MOV;UTI - NEONATAL;2025,0;8,0;11,382978723404255
MOV;UTI - NEONATAL;2025,0;9,0;8,090909090909092
MOV;UTI - NEONATAL;2025,0;10,0;8,73913043478261
MOV;UTI - NEONATAL;2025,0;11,0;11,488372093023257
MOV;UTI - NEONATAL;2025,0;12,0;13,170731707317072
MOV;UTI - NEONATAL;2026,0;1,0;13,875
MOV;UTI - NEONATAL;2026,0;2,0;12,142857142857142
MOV;UTI - NEONATAL;2026,0;3,0;11,295454545454545
MOV;UTI - NEONATAL;2026,0;4,0;15,285714285714286
MOV;UTI - NEONATAL;2026,0;5,0;15,121212121212121
MOV;UTI - NEONATAL;2026,0;6,0;9,666666666666666
MOV;UTI - NEONATAL;2026,0;7,0;9,10204081632653
;;;;
Filtros aplicados: media_permanencia não é 0,00 estabelecimento não é (Em branco), CEPAI ou MGT Status operacional é Filtro de Ex-Unidades AnoMes não é (Em branco);;;;
